article_id;full_name;sex;birth_year;city;state;country;continent;latitude;longitude;occupation;industry;domain;article_languages;page_views;average_views;historical_popularity_index
27636;Sima Qian;Male;-139;Hancheng;;China;Asia;3.546.667;11.043.333;Historian;History;Humanities;82;1695804;20681;279.578
2447;Anton Chekhov;Male;1860;Taganrog;;Russia;Europe;4.721.667;3.891.667;Writer;Language;Humanities;110;9327460;84795;279.551
24086;Protagoras;Male;-490;Abdera;;Greece;Europe;40.95;2.498.333;Philosopher;Philosophy;Humanities;49;3011833;61466;279.427
14013;Hernán Cortés;Male;1485;Medellín;;Spain;Europe;3.896.306;-595.778;Explorer;Explorers;Exploration;106;12277143;115822;279.426
323592;Nicolaus Copernicus;Male;1473;Toruń;;Poland;Europe;5.301.667;1.861.667;Astronomer;Natural Sciences;Science & Technology;128;32512598;254005;279.412
307;Abraham Lincoln;Male;1809;Hodgenville;KY;United States;North America;3.757.111;-8.573.861;Politician;Government;Institutions;131;66145211;504925;279.386
19727;Michael Faraday;Male;1791;Newington Butts;;United Kingdom;Europe;514.919;-0.1029;Physicist;Natural Sciences;Science & Technology;110;10305685;93688;279.266
16095;Jimi Hendrix;Male;1942;Seattle;WA;United States;North America;4.760.972;-12.233.306;Musician;Music;Arts;83;39460548;475428;279.258
864;Andy Warhol;Male;1928;Pittsburgh;PA;United States;North America;4.043.972;-7.997.639;Artist;Fine Arts;Arts;100;34354584;343546;279.198
53617;Methuselah;Male;-3500;Other;;Unknown;Unknown;;;Religious Figure;Religion;Institutions;39;5031601;129015;279.189
331219;Du Fu;Male;712;Luoyang;;China;Asia;3.476.667;11.296.667;Writer;Language;Humanities;97;1664206;17157;279.061
1425;Antonio Vivaldi;Male;1678;Venice;;Italy;Europe;454.375;1.233.583;Composer;Music;Arts;103;15870117;154079;278.898
69804;Phidias;Male;-490;Other;;Unknown;Unknown;;;Sculptor;Fine Arts;Arts;47;2664469;56691;278.852
143331;Zeno of Elea;Male;-490;Velia;;Italy;Europe;4.016.083;15.155;Philosopher;Philosophy;Humanities;55;2607967;47418;278.847
9553;Empedocles;Male;-490;Agrigento;;Italy;Europe;3.731.667;1.358.333;Philosopher;Philosophy;Humanities;60;3615283;60255;278.743
347105;Mother Teresa;Female;1910;Skopje;;Republic Of Macedonia;Europe;42;2.143.333;Social Activist;Activism;Public Figure;101;30145431;298470;278.634
140639;El Greco;Male;1541;Crete;;Greece;Europe;;;Painter;Fine Arts;Arts;71;7840580;110431;27.863
152487;Paracelsus;Male;1493;Einsiedeln;;Switzerland;Europe;4.711.667;873.333;Physician;Medicine;Science & Technology;61;5367602;87993;278.602
8239846;Bob Marley;Male;1945;Nine Mile;;Jamaica;North America;182.978;-772.781;Musician;Music;Arts;91;60597640;665908;278.593
1737;Anaxagoras;Male;-500;Clazomenae;;Turkey;Asia;3.835.817;2.676.758;Philosopher;Philosophy;Humanities;62;2528167;40777;278.564
36579;Clovis I;Male;466;Tournai;;Belgium;Europe;50.6;338.333;Politician;Government;Institutions;61;5010769;82144;27.854
19444;Miguel de Cervantes;Male;1547;Alcalá de Henares;;Spain;Europe;4.046.667;-336.667;Writer;Language;Humanities;128;14409252;112572;278.516
54204;Philip II of Macedon;Male;-382;Pella;;Greece;Europe;40.8;2.251.667;Politician;Government;Institutions;57;3619870;63506;278.487
70716;Charles V, Holy Roman Emperor;Male;1500;Ghent;;Belgium;Europe;51.05;373.333;Politician;Government;Institutions;78;7454646;95572;278.476
21018;Marcel Proust;Male;1871;Auteuil-Neuilly-Passy;;France;Europe;;;Writer;Language;Humanities;94;8846261;94109;278.449
38422;Plotinus;Male;204;Lycopolis;;Egypt;Africa;3.108.333;30.95;Philosopher;Philosophy;Humanities;53;2452095;46266;278.309
47836;Averroes;Male;1126;Córdoba;;Spain;Europe;3.788.333;-476.667;Philosopher;Philosophy;Humanities;77;4246475;55149;278.309
17949;Leonardo Fibonacci;Male;1170;Pisa;;Italy;Europe;4.371.667;10.4;Mathematician;Math;Science & Technology;82;5180458;63176;278.288
45732;Hieronymus Bosch;Male;1450;s-Hertogenbosch;;Netherlands;Europe;5.168.333;5.3;Painter;Fine Arts;Arts;57;7338723;128750;278.232
7925;David Hume;Male;1711;Edinburgh;;United Kingdom;Europe;5.595.306;-318.889;Philosopher;Philosophy;Humanities;81;11286165;139335;278.185
37313;Bruce Lee;Male;1940;San Francisco-Bay Area;CA;United States;North America;3.779.472;-12.240.722;Actor;Film And Theatre;Arts;84;56281877;670022;278.142
23867;Pompey;Male;-106;Roman Republic;;Italy;Europe;;;Politician;Government;Institutions;60;5041050;84018;27.814
51255;Charles de Gaulle;Male;1890;Lille;;France;Europe;506.278;30.583;Military Personnel;Military;Institutions;107;14688101;137272;278.011
28413;Septimius Severus;Male;145;Leptis Magna;;Libya;Africa;3.263.917;1.429.056;Politician;Government;Institutions;61;2978333;48825;278.008
44920;Pliny the Elder;Male;23;Como;;Italy;Europe;4.581.667;908.333;Philosopher;Philosophy;Humanities;61;4448919;72933;277.997
44356;Peter I of Russia;Male;1672;Moscow;;Russia;Europe;55.75;3.761.667;Politician;Government;Institutions;98;10556706;107721;277.934
4637590;Bob Dylan;Male;1941;Duluth;MN;United States;North America;46.8;-92.1;Musician;Music;Arts;88;33728144;383274;277.877
1256;Antoninus Pius;Male;86;Lanuvium;;Italy;Europe;416.747;1.269.758;Politician;Government;Institutions;63;2326411;36927;277.767
700;Arthur Schopenhauer;Male;1788;Gdańsk;;Poland;Europe;54.35;1.863.333;Philosopher;Philosophy;Humanities;79;11622780;147124;27.776
11466;Francisco Franco;Male;1892;Ferrol;;Spain;Europe;4.346.667;-8.25;Politician;Government;Institutions;82;16767124;204477;277.709
5142;Charlie Chaplin;Male;1889;Walworth;;United Kingdom;Europe;514.898;-0.0905;Actor;Film And Theatre;Arts;145;38615107;266311;277.704
16494;Josephus;Male;37;Jerusalem;;Israel;Asia;3.178.333;3.521.667;Historian;History;Humanities;55;3916394;71207;277.691
13578;Hermann Hesse;Male;1877;Calw;;Germany;Europe;4.871.667;873.333;Writer;Language;Humanities;83;9414681;113430;277.653
49907;Caracalla;Male;188;Lugdunum;;France;Europe;4.575.972;481.944;Politician;Government;Institutions;60;2926569;48776;277.607
47096;Friedrich Engels;Male;1820;Wuppertal;;Germany;Europe;5.126.667;718.333;Philosopher;Philosophy;Humanities;91;7678629;84381;277.439
31663669;Saint Andrew;Male;1;Bethsaida;Galilee;Israel;Asia;32.91;35.631;Religious Figure;Religion;Institutions;68;2732393;40182;277.439
4254144;Rembrandt;Male;1606;Leiden;;Netherlands;Europe;5.216.667;448.333;Painter;Fine Arts;Arts;125;20985901;167887;277.433
33832;William Wallace;Male;1270;Elderslie;;United Kingdom;Europe;5.583.061;-448.421;Military Personnel;Military;Institutions;61;15650413;256564;277.419
32794;Marcus Vitruvius Pollio;Male;-80;Other;;Unknown;;4.126.667;1.361.667;Architect;Design;Arts;53;3436829;64846;277.414
64719;Paul Gauguin;Male;1848;Paris;;France;Europe;488.567;23.508;Painter;Fine Arts;Arts;82;10352765;126253;277.335
32802;Vercingetorix;Male;-82;Other;;Unknown;Unknown;;;Military Personnel;Military;Institutions;45;3578372;79519;277.226
29010;Saint George;Male;280;Lydda;;Israel;Asia;;;Religious Figure;Religion;Institutions;65;9595520;147623;277.198
13436;Heinrich Himmler;Male;1900;Munich;;Germany;Europe;4.813.333;1.156.667;Politician;Government;Institutions;70;17558545;250836;277.085
79616;Pindar;Male;-522;Boeotia;;Greece;Europe;3.841.667;2.308.333;Writer;Language;Humanities;55;2118829;38524;277.061
51271;Louis XVI of France;Male;1754;Paris;;France;Europe;488.044;212.316;Politician;Government;Institutions;74;14510221;196084;276.928
16339;Johannes Brahms;Male;1833;Hamburg;;Germany;Europe;5.356.528;1.000.139;Composer;Music;Arts;103;8261948;80213;276.843
171625;Saint James the Great;Male;1;Bethsaida;Galilee;Israel;Asia;32.91;35.631;Religious Figure;Religion;Institutions;66;2597285;39353;276.646
5119376;John F. Kennedy;Male;1917;Boston;MA;United States;North America;4.233.167;-7.112.167;Politician;Government;Institutions;116;57596834;496524;276.634
11891;George Orwell;Male;1903;Motihari;;India;Asia;26.65;8.491.667;Writer;Language;Humanities;101;16450860;162880;276.602
1329090;Mustafa Kemal Atatürk;Male;1881;Thessaloniki;;Greece;Europe;40.65;22.9;Politician;Government;Institutions;166;19455613;117202;276.575
6452;Charles Martel;Male;686;Herstal;;Belgium;Europe;5.066.667;563.333;Military Personnel;Military;Institutions;55;4644891;84453;276.544
30085;Thomas Mann;Male;1875;Lübeck;;Germany;Europe;5.386.972;1.068.639;Writer;Language;Humanities;84;8182174;97407;276.522
80047;Diogenes Laertius;Male;-3500;Other;;Unknown;Unknown;;;Writer;Language;Humanities;41;1103296;26910;276.511
19747;Marcus Vipsanius Agrippa;Male;-63;Other;;Italy;Europe;4.526.111;1.390.444;Military Personnel;Military;Institutions;47;2314450;49244;276.504
197745;Pyrrhus of Epirus;Male;-319;Epirus;;Greece;Europe;;;Military Personnel;Military;Institutions;47;2524397;53711;276.504
92550;Omar Khayyám;Male;1048;Nishapur;;Iran;Asia;3.621.333;5.879.583;Mathematician;Math;Science & Technology;86;6419560;74646;27.647
851;Alfred Nobel;Male;1833;Stockholm;;Sweden;Europe;5.932.944;1.806.861;Chemist;Natural Sciences;Science & Technology;109;11998627;110079;276.462
357200;Queen of Sheba;Female;-1000;Marib;;Yemen;Asia;;;Politician;Government;Institutions;52;6021924;115806;276.447
37325;Marcus Junius Brutus;Male;-85;Rome;;Italy;Europe;41.9;12.5;Politician;Government;Institutions;48;3956257;82422;276.433
21345243;Donatien Alphonse François de Sade, Marquis de Sade;Male;1740;Paris;;France;Europe;488.567;23.508;Writer;Language;Humanities;59;10976135;186036;276.335
25789;Romulus Augustus;Male;460;Other;;Unknown;;;;Religious Figure;Religion;Institutions;57;2399613;42098;276.315
46605;Demosthenes;Male;-384;Athens;;Greece;Europe;3.796.667;2.371.667;Politician;Government;Institutions;51;3024081;59296;27.626
15600;James Joyce;Male;1882;Rathgar;;Ireland;Europe;5.331.167;-627.433;Writer;Language;Humanities;114;11006755;96550;276.173
11319;Francis Bacon;Male;1561;London;;United Kingdom;Europe;5.151.139;-0.11889;Philosopher;Philosophy;Humanities;82;10858412;132420;27.616
63742;Johann Christoph Friedrich von Schiller;Male;1759;Weimar;;Germany;Europe;4.893.333;9.25;Writer;Language;Humanities;76;8299693;109206;276.099
38301;Fidel Castro;Male;1926;Birán;;Cuba;North America;20.55;-75.9;Politician;Government;Institutions;115;28679945;249391;276.097
154450;Mark Twain;Male;1835;Florida;MO;United States;North America;3.949.167;-91.79;Writer;Language;Humanities;106;20607309;194409;276.084
15777;Joseph Goebbels;Male;1897;Rheydt;;Germany;Europe;5.116.667;6.45;Politician;Government;Institutions;71;16667883;234759;276.044
20408;Marie Curie;Female;1867;Warsaw;;Poland;Europe;5.223.333;2.101.667;Chemist;Natural Sciences;Science & Technology;130;30874600;237497;27.603
1006;Aaron;Male;-1400;Other;;Egypt;Africa;;;Religious Figure;Religion;Institutions;59;2819250;47784;276.021
26368;Richard I of England;Male;1157;Oxford;;United Kingdom;Europe;51.755;-12.627;Politician;Government;Institutions;70;12433331;177619;276.012
239672;Lucius Cornelius Sulla;Male;-138;Roman Italy;;Italy;Europe;41.9;12.5;Politician;Government;Institutions;49;3066374;62579;275.988
24956001;Bertolt Brecht;Male;1898;Augsburg;;Germany;Europe;4.836.667;10.9;Writer;Language;Humanities;77;12712391;165096;275.862
113070;Pontius Pilate;Male;1;Abruzzo;;Italy;Europe;41.9;1.248.333;Politician;Government;Institutions;54;7359680;136290;275.753
9428;Ernest Hemingway;Male;1899;Chicago;IL;United States;North America;4.188.333;-87.8;Writer;Language;Humanities;110;31968926;290627;275.732
649861;Muhammad ibn Musa al-Khwarizmi;Male;780;Khwarezm;;Iran;Asia;;;Mathematician;Math;Science & Technology;100;3447071;34471;275.612
16028;Jan Hus;Male;1372;Husinec;;Czech Republic;Europe;4.905.306;13.985;Social Activist;Activism;Public Figure;54;4240802;78533;275.595
5804;Charles Baudelaire;Male;1821;Paris;;France;Europe;488.567;23.508;Writer;Language;Humanities;70;12673471;181050;275.592
29490;Saddam Hussein;Male;1937;Al-Awja;;Iraq;Asia;3.453.306;4.373.306;Politician;Government;Institutions;98;26122662;266558;275.586
13550;Hans Christian Andersen;Male;1805;Odense;;Denmark;Europe;5.539.583;1.038.861;Writer;Language;Humanities;103;14827483;143956;275.539
20603;Mary I of Scotland;Female;1542;West Lothian;;United Kingdom;Europe;559.785;-360.111;Politician;Government;Institutions;55;5180936;94199;27.547
80756;Umar;Male;586;Mecca;;Saudi Arabia;Asia;2.141.667;3.981.667;Politician;Government;Institutions;92;7473596;81235;275.399
37973;John Maynard Keynes;Male;1883;Cambridge;;United Kingdom;Europe;52.205;0.119;Economist;Social Sciences;Science & Technology;92;12433489;135147;275.345
76572;Antonín Dvořák;Male;1841;Nelahozeves;;Czech Republic;Europe;5.026.667;14.3;Composer;Music;Arts;91;6571884;72219;275.298
47122;Darius III of Persia;Male;-380;Other;;Iran;Asia;32;53;Politician;Government;Institutions;54;1412723;26162;275.241
17741;Ludwig Wittgenstein;Male;1889;Vienna;;Austria;Europe;48.2;1.636.667;Philosopher;Philosophy;Humanities;83;8293279;99919;275.203
75861;Cato the Elder;Male;-234;Tusculum;;Italy;Europe;4.179.833;1.271.083;Writer;Language;Humanities;45;2401025;53356;275.188
26683;Stanley Kubrick;Male;1928;New York;NY;United States;North America;4.079.028;-7.395.972;Film Director;Film And Theatre;Arts;89;20251814;227548;275.175
37145;Lucretius;Male;-99;Other;;Unknown;;;;Philosopher;Philosophy;Humanities;56;2366355;42256;275.164
6860726;Jack the Ripper;Male;1850;Other;;United Kingdom;Europe;;;Extremist;Outlaws;Public Figure;55;26544061;482619;275.157
241636;Cao Cao;Male;155;Bozhou;;China;Asia;3.386.667;115.75;Military Personnel;Military;Institutions;37;6879760;185939;275.151
11508;Francis Drake;Male;1540;Tavistock;;United Kingdom;Europe;50.545;-4.15;Pirate;Outlaws;Public Figure;82;8493359;103578;27.515
30172853;Nicholas II of Russia;Male;1868;Saint Petersburg;;Russia;Europe;5.972.333;3.041.583;Politician;Government;Institutions;75;17680104;235735;275.054
162276;Frida Kahlo;Female;1907;Coyoacán;;Mexico;North America;19.35;-9.916.167;Painter;Fine Arts;Arts;112;24591278;219565;275.025
2062;Amerigo Vespucci;Male;1454;Florence;;Italy;Europe;4.378.333;11.25;Explorer;Explorers;Exploration;66;8051998;122000;275.007
27827075;Gabriel García Márquez;Male;1927;Aracataca;;Colombia;South America;1.059.369;-7.419.281;Writer;Language;Humanities;103;19679103;191059;274.937
5768;Catullus;Male;-84;Verona;;Italy;Europe;4.543.333;1.098.333;Writer;Language;Humanities;50;2596338;51927;274.929
24171;Plautus;Male;-254;Sarsina;;Italy;Europe;4.391.667;12.15;Writer;Language;Humanities;45;2643125;58736;274.919
15852;John Lennon;Male;1940;Liverpool;;United Kingdom;Europe;53.4;-3;Musician;Music;Arts;101;58141089;575654;274.916
411551;Narmer;Male;-3100;Other;;Unknown;Unknown;;;Politician;Government;Institutions;41;1698974;41438;274.834
38375;Hypatia of Alexandria;Female;370;Alexandria;;Egypt;Africa;31.2;2.991.667;Mathematician;Math;Science & Technology;58;6461837;111411;274.826
240648;Guan Yu;Male;160;Yuncheng;;China;Asia;3.501.667;11.098.333;Military Personnel;Military;Institutions;31;6082546;196211;274.805
29922;Thomas Jefferson;Male;1743;Shadwell;VA;United States;North America;3.801.238;-7.841.778;Politician;Government;Institutions;113;26350722;233192;274.789
8193;Daniel Defoe;Male;1660;London;;United Kingdom;Europe;5.150.722;-0.1275;Writer;Language;Humanities;74;5068560;68494;274.743
13487;Hermann Göring;Male;1893;Rosenheim;;Germany;Europe;47.85;1.213.333;Politician;Government;Institutions;65;13431192;206634;274.733
716868;Vlad III the Impaler;Male;1431;Sighişoara;;Romania;Europe;4.621.694;2.479.111;Nobleman;Government;Institutions;58;10926855;188394;274.686
44240;Catherine II of Russia;Female;1729;Szczecin;;Poland;Europe;534.325;1.454.806;Nobleman;Government;Institutions;82;11407818;139120;274.659
62581;Napoleon III of France;Male;1808;Paris;;France;Europe;488.567;23.508;Politician;Government;Institutions;76;8875567;116784;274.581
24546;Pierre-Auguste Renoir;Male;1841;Limoges;;France;Europe;458.353;12.625;Painter;Fine Arts;Arts;76;9769102;128541;274.535
19903;Marlon Brando;Male;1924;Omaha;NE;United States;North America;41.25;-96;Actor;Film And Theatre;Arts;100;25201124;252011;274.523
24953;Pelé;Male;1940;Três Corações;;Brazil;South America;-2.169.472;-4.525.528;Soccer Player;Team Sports;Sports;88;24153197;274468;274.466
23805;Pope John Paul II;Male;1920;Wadowice;;Poland;Europe;4.988.333;1.948.333;Religious Figure;Religion;Institutions;110;38369456;348813;274.423
90625;Basho;Male;1644;Iga-Ueno;;Japan;Asia;;;Writer;Language;Humanities;101;3080802;30503;274.402
4163;Bertrand Russell;Male;1872;Trellech;;United Kingdom;Europe;5.174.506;-27.256;Mathematician;Math;Science & Technology;98;11265316;114952;274.394
68274;Hero of Alexandria;Male;10;Alexandria;;Egypt;Africa;;;Mathematician;Math;Science & Technology;51;2430736;47661;274.369
24516;Polybius;Male;-203;Megalopolis;;Greece;Europe;37.4;2.213.333;Historian;History;Humanities;56;2189681;39101;274.349
67761;Herod the Great;Male;-73;Jericho;;Palestine;Asia;;;Politician;Government;Institutions;52;6033474;116028;274.241
44980;Émile Zola;Male;1840;Paris;;France;Europe;488.567;23.508;Writer;Language;Humanities;72;10586574;147036;274.237
2192581;Pippin the Younger;Male;714;Liege;;Belgium;Europe;;;Politician;Government;Institutions;63;3422406;54324;274.182
13371;Henry Ford;Male;1863;Detroit;MI;United States;North America;;;Inventor;Invention;Science & Technology;109;16670930;152944;274.166
155730;Thutmose III;Male;-1481;Other;;Unknown;;;;Politician;Government;Institutions;48;2314325;48215;274.158
8199;Denis Diderot;Male;1713;Langres;;France;Europe;478.633;53.339;Writer;Language;Humanities;75;6916959;92226;274.148
173688;Enoch;Male;-3500;Other;;Unknown;Unknown;;;Religious Figure;Religion;Institutions;36;1150313;31953;274.143
54956;Charles de Secondat, baron de Montesquieu;Male;1689;La Brède;;France;Europe;446.822;-0.5272;Philosopher;Philosophy;Humanities;68;11018917;162043;274.096
231699;Giacomo Casanova;Male;1725;Venice;;Italy;Europe;454.375;1.233.583;Writer;Language;Humanities;61;8481120;139035;274.066
9196752;James, son of Alphaeus;Male;-1;Galilee;;Israel;Asia;32.76;35.527;Religious Figure;Religion;Institutions;53;678914;12810;274.029
22413;Oliver Cromwell;Male;1599;Huntingdon;;United Kingdom;Europe;523.364;-0.1717;Politician;Government;Institutions;70;12635265;180504;274.027
113093;Djoser;Male;-2700;Other;;Unknown;Unknown;;;Politician;Government;Institutions;47;1424091;30300;273.983
84096;Ptolemy I Soter;Male;-367;Other;;Unknown;;;;Military Personnel;Military;Institutions;50;1992173;39843;273.973
10979;Franklin D. Roosevelt;Male;1882;Poughkeepsie;NY;United States;North America;4.178.333;-73.9;Politician;Government;Institutions;113;34162617;302324;273.888
